symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
JBN,Select Asset Inc. on behalf of Corporate Backed Callable Trust Certificates J.C. Penney Debenture Backed Series 2007-1 Trust,14.04,,7022,0,0,17.29,9.921
IT,Gartner Inc.,118.04,Technology,723877,10700495860,35.77,142.16,101.2
JCE,Nuveen Core Equity Alpha Fund of Beneficial Interest,14.9,Financial Services,62830,238723121,0,16.19,13.64
JAGX,Jaguar Health Inc.,0.15,Healthcare,7669508,14449319,-0.56,1.52,0.105
ISRL,Isramco Inc.,102.5,Energy,627,278563328,0,128.9336,92
JCO,Nuveen Credit Opportunities 2022 Target Term Fund of Beneficial Interest,9.3,Financial Services,83996,0,0,10.2299,9.26
JCI,Johnson Controls International plc,38.42,Basic Materials,6902477,35581645660,14.72,44.37,34.51
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4),18.97,Technology,729224,617407446,13.55,30.5,14.95
IVR-B,Invesco Mortgage Capital Inc. Preferred Series B Cum Fxd to Fltg,25.03,Real Estate,14307,0,0,26.44,24.25
KALA,Kala Pharmaceuticals Inc.,14.77,Healthcare,508252,362177105,-26.37,26.75,11.81
JT,Jianpu Technology Inc. American depositary shares each two representing five Class A,7.26,Technology,385822,3007755201,0,9.49,4.75
JP,Jupai Holdings Limited American Depositary Shares each representing six,19.47,Financial Services,373062,628623684,0,29,7.3574
KALU,Kaiser Aluminum Corporation,108.75,Basic Materials,116347,1838287271,21.08,116.86,74.56
KALV,KalVista Pharmaceuticals Inc.,11.2,Healthcare,43506,120786445,0,15.7999,5.48
KCAP,KCAP Financial Inc.,3.17,Financial Services,107827,118365340,9.32,4.12,3.11
JOE,St. Joe Company (The),18.8,Real Estate,301801,1246839011,56.97,19.9,16.3
JOF,Japan Smaller Capitalization Fund Inc,12.099,Financial Services,82270,342276261,0,13.8,10.48
JPM-H,J P Morgan Chase & Co Depositary Shares Series B,25.68,Financial Services,119802,0,0,27.41,24.03
KEN,Kenon Holdings Ltd.,29.19,Utilities,3962,1596548503,0,31.5,10.99
JPM-E,J P Morgan Chase & Co Depository Shares Representing 1/400th Int Perp Pfd Ser W,25.81,Financial Services,59406,0,0,27.7,25.53
JPM-G,J P Morgan Chase & Co Depositary Shares Series A,25.65,Financial Services,108630,0,0,27.43,25.3
JPM-F,J P Morgan Chase & Co Depositary Shares Series Y,25.65,Financial Services,132436,0,0,27.36,25.32
JPM-A,J P Morgan Chase & Co Depositary Shs Repstg 1/400 Pfd Ser P,24.96,Financial Services,92332,0,0,26.06,24.52
JPM-B,JP Morgan Chase & Co Depositary Shares Series T,25.85,Financial Services,78392,0,0,27.8199,25.7601
JNCE,Jounce Therapeutics Inc.,24.05,Healthcare,338777,775510576,-114.52,29.29,11.05
JVA,Coffee Holding Co. Inc.,4.41,Consumer Defensive,11071,25785594,0,5.09,3.65
KF,Korea Fund Inc. (The),42.48,Financial Services,8622,241554230,0,44.64,33.6724
JNP,Juniper Pharmaceuticals Inc.,8.7,Healthcare,61485,94343783,13.59,8.95,3.65
KBLM,KBL Merger Corp. IV,9.99,Industrials,3618,145055625,0,9.8,9.65
KAI,Kadant Inc,96.8,Industrials,63492,1065508673,21.66,114,56.15
JRO,Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,11.05,Financial Services,152328,448201459,0,12.62,10.55
KAP,KCAP Financial Inc. 7.375% Senior Notes due 2019,25.51,Financial Services,2414,0,0,25.96,25.05
JNJ,Johnson & Johnson,133.15,Healthcare,9504284,357710144658,18.24,148.32,118.32
JMPD,JMP Group LLC 7.25% Senior Notes due 2027,24.3,,16650,0,0,25.6229,24.11
JMPB,JMP Group Inc 8.00% Senior Notes due 2023,25.54,Financial Services,4444,0,0,26,25.1
JRVR,James River Group Holdings Ltd.,39.88,Financial Services,440057,1180913958,18.13,46.2,35.38
JOBS,51job Inc.,67.85,Industrials,210938,4191919149,0,71.77,31.25
JWN,Nordstrom Inc.,51.5,Consumer Cyclical,1824946,8578991025,16.4,53,37.7924
KANG,iKang Healthcare Group Inc.,16.05,Healthcare,149670,1099424262,-34.89,17.71,11.7
KBH,KB Home,31.64,Consumer Cyclical,3290419,2754207105,17.29,38.8,16.67
KAR,KAR Auction Services Inc,52.02,Consumer Cyclical,817968,7036480254,22.72,55.19,40.27
JMP,JMP Group LLC,5.47,Financial Services,34443,117390494,27.35,7.7,5.1279
JMT,Nuveen Mortgage Opportunity Term Fund 2 of Beneficial Interest,22.58,Financial Services,16423,109993435,0,25.4,22.21
JMU,JMU Limited,0.93,Consumer Cyclical,97184,74602100,0,3.28,0.8
JMM,Nuveen Multi-Market Income Fund (MA),7.39,Financial Services,12282,69926767,0,7.77,7.16
KBR,KBR Inc.,17.96,Industrials,1574377,2515829778,30.97,21.695,13.36
KEY,KeyCorp,21.02,Financial Services,10798277,22472145680,15.34,22.22,16.28
K,Kellogg Company,69.66,Consumer Defensive,3352123,24065620480,17.24,75.31,58.76
KAMN,Kaman Corporation,62.46,Industrials,151752,1737335706,32.03,63.89,45.5
JW.B,John Wiley & Sons Inc.,64.6,Consumer Cyclical,205,612537458,0,68,46.53
JW.A,John Wiley & Sons Inc.,64.95,Consumer Cyclical,255467,3207220803,21.51,68.4,49
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund of Beneficial Interest,13.91,Financial Services,44349,192558161,0,14.69,11.8
KBSF,KBS Fashion Group Limited,5.31,Consumer Cyclical,104636,9440134,0,15,1.41
KBLMR,KBL Merger Corp. IV Right,0.33,,1357,0,0,0.434,0.2501
KFRC,Kforce Inc.,27.85,Industrials,122160,737113497,17.74,28.4,16.75
KBLMW,KBL Merger Corp. IV Warrant,0.24,,15858,0,0,0.28,0.15
KBLMU,KBL Merger Corp. IV Unit,10.31,Industrials,1545,0,0,10.35,9.1
JSYNR,Jensyn Acquistion Corp. Rights,0.4999,,4853,0,0,0.55,0.2
JSYNU,Jensyn Acquistion Corp. Unit,11.15,Industrials,984,0,0,11.3946,10.44
JSYNW,,0.2556,,0,0,0,0.2556,0
JTD,Nuveen Tax-Advantaged Dividend Growth Fund of Beneficial Interest,17.5,Financial Services,48264,253475950,0,18.44,14.41
JSD,Nuveen Short Duration Credit Opportunities Fund of Beneficial Interest,16.71,Financial Services,47894,168395409,0,18.55,16.45
KAAC,Kayne Anderson Acquisition Corp.,9.7,Industrials,37325,457973509,0,10.06,9.64
JSM,Navient Corporation,22.01,Financial Services,14919,0,0,24.73,20.6318
KAACU,Kayne Anderson Acquisition Corp. Unit,10.04,Industrials,40930,0,0,10.17,9.87
KAACW,Kayne Anderson Acquisition Corp. Warrant,0.88,,9891,0,0,1.04,0.5863
KB,KB Financial Group Inc,61.57,Financial Services,142980,24689782663,12.05,63.96,40.59
KEM,KEMET Corporation,18.4,Technology,2133096,1041538054,48.42,27.35,8.0491
KEQU,Kewaunee Scientific Corporation,26.5,Industrials,1802,73385110,27.53,31.2,20.95
KE,Kimball Electronics Inc.,17.45,Technology,62513,465821625,17.11,22.45,15.05
KEG,Key Energy Services Inc.,12.91,Energy,130331,259618615,-2.55,34,8.2
KED,Kayne Anderson Energy Development Company,17.32,Financial Services,65107,186350712,0,20.39,14.1
JRI,Nuveen Real Asset Income and Growth Fund of Beneficial Interest,16.61,Financial Services,111004,458977154,0,19,15.75
JSYN,Jensyn Acquistion Corp.,10.32,Industrials,25973,53465554,0,11.1,10.04
JRS,Nuveen Real Estate Income Fund of Beneficial Interest,9.86,Financial Services,132677,284879764,0,11.9,9.5
JNPR,Juniper Networks Inc.,26.35,Technology,4760846,9617750000,15.06,30.96,23.87
KEX,Kirby Corporation,75.95,Industrials,560657,4533987150,37.05,80.9,59.25
KEP,Korea Electric Power Corporation,15.46,Utilities,463114,19849529261,25.34,21.59,14.79
JUNO,Juno Therapeutics Inc.,85.1,Healthcare,6328990,9814723245,-26.18,86.28,19.62
KBWR,PowerShares KBW Regional Banking Portfolio,58.79,,21826,155727250,0,59.74,47.64
JRJC,China Finance Online Co. Limited,2.44,Financial Services,176371,57631831,0,4.14,1.32
KFFB,Kentucky First Federal Bancorp,9.05,Financial Services,1762,73046744,0,10,8.3
JOUT,Johnson Outdoors Inc.,64.52,Consumer Cyclical,38798,644891272,21.02,76.18,32.98
KERX,Keryx Biopharmaceuticals Inc.,4.89,Healthcare,1368509,583002866,-5.56,8.38,4.01
KDMN,Kadmon Holdings Inc.,3.63,Healthcare,1442924,285475204,-2.07,5.86,2.05
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,8.08,Financial Services,678452,1096997279,0,9.06,7.95
KBAL,Kimball International Inc.,16.71,Technology,119685,626370039,37.13,20.965,15.4
JSML,Janus Henderson Small Cap Growth Alpha ETF,37.66,,1308,7609320,0,38.78,30.16
JTPY,JetPay Corporation,2.15,Technology,81141,32914421,-3.28,4.895,1.45
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,40.24,,5072,14182080,0,41.59,31.8
JYNT,The Joint Corp.,5.05,Healthcare,29462,69348089,-12.21,6,3.0601
JXSB,Jacksonville Bancorp Inc.,33.3,Financial Services,6334,60512474,0,34.99,29
KEYS,Keysight Technologies Inc.,45.87,Technology,736016,8601172137,20.39,48.03,35.051
KEYW,The KEYW Holding Corporation,7.51,Technology,597993,373962966,-50.07,10.5,4.94
JONE,Jones Energy Inc. Class A,1.01,Energy,1013201,99053294,-11.22,3.58646,0.733
KEY-I,KeyCorp Depositary Shares Series E,27.64,Financial Services,39863,0,0,29.97,26.85
JPS,Nuveen Preferred & Income Securities Fund,9.39,Financial Services,1141395,1913849781,0,10.47,9.23
JPI,Nuveen Preferred and Income Term Fund of Beneficial Interest,23.24,Financial Services,82901,528879838,0,25.61,23
JPM,JP Morgan Chase & Co.,114.68,Financial Services,17080727,392813404000,16.41,117.3529,81.635
KCAPL,KCAP Financial Inc. 6.125% Notes due 2022,25.14,,6162,0,0,25.67,24.65
KBWY,PowerShares KBW Premium Yield Equity REIT Portfolio,31.49,,121996,362592700,0,39.3,29.8937
JPC,Nuveen Preferred & Income Opportunities Fund,9.68,Financial Services,533402,1000259074,0,10.75,9.57
KELYB,Kelly Services Inc. Class B Common Stock,28.5,Industrials,23,1114349882,0,29.07,20.18
KBWP,PowerShares KBW Property & Casualty Insurance Portfolio,60.61,,26451,69839500,0,62,52.71
KELYA,Kelly Services Inc. Class A Common Stock,29.99,Industrials,168609,1152391481,13.63,30.93,20.27
KBWD,PowerShares KBW High Dividend Yield Financial Portfolio,22.95,,90166,307530000,0,24.9358,21.0912
KBWB,PowerShares KBW Bank Portfolio,58.71,,634391,1241716500,0,60.38,45.3444
JPT,Nuveen Preferred and Income 2022 Term Fund of Beneficial Interest,23.66,Financial Services,23162,161515523,0,27.1392,23.35
KNDI,Kandi Technologies Group Inc.,5.75,Consumer Cyclical,480197,276210094,0,9.9,3.5
KIDS,OrthoPediatrics Corp.,17.3,Healthcare,26839,219675244,-10.18,22.9999,15.855
KYO,Kyocera Corporation,58.98,Technology,18585,21687425507,22.51,71.92,53.86
KYN,Kayne Anderson MLP Investment Company,18.1,,594761,2073820442,0,21.93,14.375
KZIA,Kazia Therapeutics Limited,4,Healthcare,34725,20527500,0,7.6,1.63
KYE,Kayne Anderson Total Energy Return Fund Inc.,10.12,Financial Services,202591,371086536,0,13.03,9.01
KHC,The Kraft Heinz Company,70.8,Consumer Defensive,4996807,86267522789,19.94,95.48,67.65
KNL,Knoll Inc.,22.18,Industrials,269200,1094580250,16.43,24.47,16.57
KTEC,Key Technology Inc.,26.62,Industrials,95692,172092710,0,28.26,11.08
KND,Kindred Healthcare Inc.,8.95,Healthcare,1599412,702468862,44.75,11.9,5.5
L,Loews Corporation,50.08,Financial Services,1510440,16416224000,17.15,53.59,45.01
KNX,Knight-Swift Transportation Holdings Inc.,48.75,Industrials,2221095,8674264950,37.5,51.94,26.680557
LADR,Ladder Capital Corp Class A,14.78,Real Estate,1718536,1636855056,10.79,15.23,12.825
KPTI,Karyopharm Therapeutics Inc.,14.98,Healthcare,253692,706768010,-5.65,15.61,7.48
KODK,Eastman Kodak Company Common New,6.55,Technology,10709062,278842408,0,15.3,2.95
LAD,Lithia Motors Inc.,111.11,Consumer Cyclical,247988,2773102046,13.24,127.99,80.88
KMPR,Kemper Corporation,58.85,Financial Services,275631,3031728959,36.1,71.5228,36.35
LAC,Lithium Americas Corp.,7.5,Basic Materials,344064,663593303,0,10.95,2.867
KMPH,KemPharm Inc.,5.8,Healthcare,111959,84988176,-2.2,6.75,2.45
KTWO,K2M Group Holdings Inc.,19.33,Healthcare,294498,837540427,-19.93,25.99,16.44
KIO,KKR Income Opportunities Fund,15.64,Financial Services,115597,318122527,0,18.63,15.38
KIN,Kindred Biosciences Inc.,8.55,Healthcare,72948,240755449,-7.31,9.8,5
KIM,Kimco Realty Corporation,15.2,Real Estate,6455377,6469824976,10.07,24.75,13.7
KMPA,Kemper Corporation 7.375% Subordinated Debentures due 2054,25.58,,6289,0,0,28.25,25.4
KSU,Kansas City Southern,109.01,Industrials,1543034,11233873372,20.84,114.85,81.54
KST,Deutsche Strategic Income Trust Shares of Beneficial Interest,12.15,Financial Services,10179,52953394,0,12.6612,11.95
KSS,Kohl's Corporation,65.61,Consumer Cyclical,4074848,11022794075,17.4,69.14,35.16
KLAC,KLA-Tencor Corporation,107.52,Technology,1591442,16839795840,18.1,121.65,87.93
KSM,Deutsche Strategic Municiple Income Trust of Beneficial Interest,10.99,Financial Services,35867,123080692,0,13.11,10.93
KORS,Michael Kors Holdings Limited,63.9,Consumer Cyclical,2590251,9724596579,15.21,69.95,32.38
KTOVW,,0.66,,0,0,0,0.67,0
KLIC,Kulicke and Soffa Industries Inc.,22.02,Technology,693073,1554870977,12.58,28.71,18.22
KINS,Kingstone Companies Inc,20.75,Financial Services,32802,220497842,27.67,21.7,13.96
KRMA,Global X Conscious Companies ETF,19.61,,9604,0,0,20.83,16.61
KVHI,KVH Industries Inc.,10.3,Technology,18854,176232547,-206,12.65,7.65
LABL,Multi-Color Corporation,66.1,Industrials,138855,1351267692,18.26,89.7,65.21
KNSL,Kinsale Capital Group Inc.,48.93,Financial Services,60594,1028998145,40.44,49.17,29.13
KTCC,Key Tronic Corporation,7.23,Technology,25445,77792486,14.18,8,6.687
KIM-K,Kimco Realty Corporation Depositary Shares Series K,23.75,Real Estate,22649,0,0,25.85,23.09
KIM-J,Kimco Realty Corporation Depositary Sh Repstg 1/1000th Pfd CL J %,23.1,Real Estate,20987,0,0,25.61,22.63
KIM-I,Kimco Realty Corporation DEPOSITARY SH REPSTG 1/1000TH PFD SER I,25.011,Real Estate,52224,400000000,0,25.56,24.5
KIM-M,Kimco Realty Corporation Class M Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Rede,22.36,Real Estate,206091,0,0,25.245,22.02
KIM-L,Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Red,22.08,Real Estate,46086,0,0,25.99,21.35
KKR,KKR & Co. L.P. Representing Limited Partnership Interest,22.23,Financial Services,3661532,10616434385,9.34,24.495,16.77
KMG,KMG Chemicals Inc.,61.86,Basic Materials,138635,950933509,27.25,68.13,36.41
KMF,Kayne Anderson Midstream Energy Fund Inc,13.91,Financial Services,115198,306493101,0,16.76,12.25
KOPN,Kopin Corporation,3.18,Technology,673154,239570270,-7.76,4.6,2.8
KMB,Kimberly-Clark Corporation,116.1,Consumer Defensive,2869623,40716999689,18.64,136.21,109.51
KMM,Deutsche Multi-Market Income Trust Common Sshares of Beneficial Interest,8.74,Financial Services,38894,195717110,0,8.99,8.5042
KMI,Kinder Morgan Inc.,17.06,Energy,17775076,37635497629,25.46,22.1,16.56
KLXI,KLX Inc.,68.54,Industrials,398457,3451987217,40.08,72.53,42.45
KNOP,KNOT Offshore Partners LP representing Limited Partner Interests,21.15,Industrials,133476,628030088,9.2,24.4247,19.15
KMT,Kennametal Inc.,44.25,Industrials,1238136,3609623614,29.3,52.52,32.23
KMI-A,Kinder Morgan Inc. Depositary Shares Series A,35.09,Energy,167927,0,0,49.88,32.1801
KYN-F,Kayne Anderson MLP Investment Company 3.50% Series F Mandatory Redeemable Preferred Shares $25.00 Liquidation Preference per share,25.19,Financial Services,4116,0,0,26,25.1
KMX,CarMax Inc,64.43,Consumer Cyclical,2262586,11652031228,19.47,77.64,54.29
KTOV,Kitov Pharma Ltd.,2.46,Healthcare,139315,27872668,0,3.44,1.27
KTOS,Kratos Defense & Security Solutions Inc.,12.61,Industrials,1959776,1302581790,-210.17,13.93,6.96
LACQW,Leisure Acquisition Corp. Warrant,0.51,,2710,0,0,0.7,0.5
LACQU,Leisure Acquisition Corp. Unit,9.93,Industrials,36040,0,0,10.01,9.3
KMDA,Kamada Ltd.,5.25,Healthcare,28555,211379800,30.88,8.61,3.75
KRP,Kimbell Royalty Partners Representing Limited Partner Interests,17.5,Energy,15800,288921483,583.33,20.5,15.06
KRO,Kronos Worldwide Inc,24.52,Basic Materials,496199,2841919443,16.79,29.49,13.5272
KREF,KKR Real Estate Finance Trust Inc.,19.72,Financial Services,90518,1058676877,21.67,23.99,18.09
KRC,Kilroy Realty Corporation,68.43,Real Estate,625959,6755493632,20.07,78.33,62.91
KRA,Kraton Corporation,49.85,Basic Materials,239475,1560111632,20.18,53.39,25.09
KOSS,Koss Corporation,1.93,Technology,94650,14100968,63.67,3.58,1.4
KRG,Kite Realty Group Trust,15.48,Real Estate,801927,1294221933,7.59,23.59,13.9
KO,Coca-Cola Company (The),44.98,Consumer Defensive,14266920,191644815874,23.55,48.615,41.2
KN,Knowles Corporation,14.3,Technology,1023813,1279728035,20.14,19.9,13.1
KL,Kirkland Lake Gold Ltd.,14.86,Basic Materials,758118,3134640976,47.94,16.89,6.2967
KS,KapStone Paper and Packaging Corporation,34.53,Basic Materials,2823559,3354200692,26.16,34.94,19.59
KR,Kroger Company (The),28.69,Consumer Defensive,9992943,25286269870,13.6,34.75,19.69
KW,Kennedy-Wilson Holdings Inc.,16.6,Real Estate,1257884,2513986087,39.52,22.65,15.95
KT,KT Corporation,13.24,Communication Services,1222673,6486849107,0,18.82,12.7
KOOL,Cesca Therapeutics Inc.,2.94,Healthcare,94603,31939213,-294,6.44,2.5448
KOF,Coca Cola Femsa S.A.B. de C.V.,73.06,Consumer Defensive,71783,15348444800,25.82,91.845,63.29
KRNT,Kornit Digital Ltd.,13.15,Industrials,404558,443615750,164.38,23.15,11.7
KRYS,Krystal Biotech Inc.,8.61,Healthcare,9127,88245069,0,11.98,8.03
KRNY,Kearny Financial,13.4,Financial Services,368021,1056502364,268,15.8,12.75
KOP,Koppers Holdings Inc.,40.75,Basic Materials,123386,845377536,11.04,51.8,33.9
KOS,Kosmos Energy Ltd.,5.73,Energy,3339310,2231006236,-24.91,8.62,5.15
KURA,Kura Oncology Inc.,22.75,Healthcare,398793,758764325,-14.68,22.899,5.9
KGJI,Kingold Jewelry Inc.,1.64,Basic Materials,43219,108426143,0,2.5,1
KFY,Korn/Ferry International,41.59,Industrials,323435,2350371594,18.4,45.26,29.84
KWR,Quaker Chemical Corporation,148.32,Basic Materials,67002,1972551286,29.6,165.93,126.18
KKR-B,KKR & Co. L.P. 6.50% Series B Preferred Unit,25.99,Financial Services,23879,0,0,27.37,25.09
KKR-A,KKR & Co. L.P. 6.75% Series A Preferred Units,26.22,Financial Services,42925,0,0,27.69,25.42
KONA,Kona Grill Inc.,1.925,Consumer Cyclical,59957,19452087,-1.49,8.3503,1.5
KTP,Corts 7.625 Pfd,15.4,,14223,0,0,19.73,11.06
KONE,Kingtone Wirelessinfo Solution Holding Ltd,4.29,Communication Services,118736,6027450,0,9.4,2.6302
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),31.6,,1243,0,0,35.1099,31.518
KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,30.6,,1186,0,0,34.2718,29.91
KTF,Deutsche Municiple Income Trust,11.37,Financial Services,173883,448620701,0,13.72,11.11
KFS,Kingsway Financial Services Inc.,5.7,Financial Services,13747,134866874,0,6.35,4.8
KIRK,Kirkland's Inc.,11.89,Consumer Cyclical,104458,190174094,17.23,13.42,8.17
KGC,Kinross Gold Corporation,3.94,Basic Materials,11916398,4913315705,28.14,4.91,3.15
LIFE,aTyr Pharma Inc.,3.15,Healthcare,43730,93738793,-1.55,6.4959,2.3
LLIT,Lianluo Smart Limited,3.01,Healthcare,107198,52110884,0,3.4936,1.05
LINU,LiNiu Technology Group,1.71,Consumer Cyclical,366652,3559545,0,5.3316,0.99
LII,Lennox International Inc.,205.74,Industrials,316146,8601794358,25.91,223.05,160.18
LFUS,Littelfuse Inc.,208.05,Technology,216853,5159374736,26.95,226.33,149.81
LINK,Interlink Electronics Inc.,5.1,Technology,4936,37416089,0,10.29,4.89
LILAK,Liberty Latin America Ltd.,23.2,Communication Services,599287,3972134501,0,27.82,19.58
LIND,Lindblad Expeditions Holdings Inc.,8.95,Consumer Cyclical,79204,406626710,179,11.26,8.3801
LINC,Lincoln Educational Services Corporation,1.65,Consumer Defensive,22360,40786441,-2.54,3.74,1.621
LEJU,Leju Holdings Limited American Depositary Shares each representing one,1.46,Real Estate,134182,198215385,-1.21,3.9999,1.28
LKFN,Lakeland Financial Corporation,47.7,Financial Services,111569,1193737004,19.88,52.43,39.68
LBRT,Liberty Oilfield Services Inc. Class A,19.8,Energy,896423,1365707435,0,23.78,17.79
LIVE,Live Ventures Incorporated,13.66,Industrials,118397,27209067,5.17,26.5,9.11
LIVN,LivaNova PLC,85.85,Healthcare,377235,4138962340,24.74,88.555,46.34
LHO,LaSalle Hotel Properties,28.64,Real Estate,1755263,3242958179,11.19,31.75,27.44
LINDW,Lindblad Expeditions Holdings Inc. Warrant,1.3,Consumer Cyclical,23966,0,0,2.3,1.3
