symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
MLCO,Melco Resorts & Entertainment Limited,28.13,Consumer Cyclical,3323880,13839252277,30.91,30.49,16
MLNK,ModusLink Global Solutions Inc,2.3,Industrials,62424,127781850,0,2.9,1.39
MMU,Western Asset Managed Municipals Fund Inc.,13.1,Financial Services,94452,565946213,0,14.6,12.845
MMT,MFS Multimarket Income Trust,5.75,Financial Services,227865,410424754,0,6.29,5.65
MMP,Magellan Midstream Partners L.P. Limited Partnership,66.08,Energy,912031,15067862660,17.34,80.671,63.55
MMS,Maximus Inc.,67.14,Industrials,571946,4379095585,21.59,72.71,57.12
MMM,3M Company,235.07,Industrials,2789141,139984185000,25.63,259.77,182.04
MLNX,Mellanox Technologies Ltd.,62.95,Technology,666154,3205969156,67.69,69,41.55
MMI,Marcus & Millichap Inc.,31.64,Real Estate,123717,1206774944,20.55,33.3,23.22
MMD,MainStay DefinedTerm Municipal Opportunities Fund of Beneficial Interest,18.91,Financial Services,72622,521056805,0,20.49,18.44
MLNT,Melinta Therapeutics Inc.,13,Healthcare,145418,407230863,-2.17,24.25,10.25
MMC,Marsh & McLennan Companies Inc.,83.51,Financial Services,2577491,42506590000,21.3,86.54,71.79
MKC,McCormick & Company Incorporated,104.6,Consumer Defensive,1166612,13713699106,24.67,109.67,90.25
MITT,AG Mortgage Investment Trust Inc.,17.27,Real Estate,167267,486885183,0,19.95,16.3928
MKL,Markel Corporation,1108,Financial Services,40863,15392226308,1910.34,1157.3,936.9493
MGLN,Magellan Health Inc.,95,Healthcare,131326,2284017550,21.64,102.7,64.05
MITL,Mitel Networks Corporation,9.27,Technology,1070954,1113457123,-33.11,9.27,6.21
MIME,Mimecast Limited,34.32,Technology,343686,1984096446,-343.2,35.053,19.14
MITK,Mitek Systems Inc.,7.95,Technology,464908,277477387,53,10.75,5.65
MGEN,Miragen Therapeutics Inc.,5.51,Healthcare,319877,122924899,-4.55,18,5.01
MGEE,MGE Energy Inc.,54.75,Utilities,81444,1898093258,24.89,68.7,54.55
MNDO,MIND C.T.I. Ltd.,2.74,Technology,41459,52858485,0,2.94,2.27
MMSI,Merit Medical Systems Inc.,45.5,Healthcare,279811,2284046902,35.83,48.1,27.65
MLI,Mueller Industries Inc.,26.83,Industrials,325015,1550914965,0,43.43,25.59
MLHR,Herman Miller Inc.,36.65,Industrials,362449,2186915872,16.89,41.845,28.55
MLM,Martin Marietta Materials Inc.,214.09,Basic Materials,782501,13457601274,29.78,244.32,191.09
MNOV,MediciNova Inc.,11.01,Healthcare,337120,450623291,-39.32,11.45,4.4
MILN,Global X Millennials Thematic ETF,20.27,,10825,15205520,0,20.71,16.21
MH-A,Maiden Holdings Ltd. Pref Shs Ser A (Bermuda),21.91,Financial Services,44232,131460000,0,26.23,21.201
MIDD,The Middleby Corporation,133.72,Industrials,449225,7476669779,24.67,150.87,107.53
MTBC,Medical Transcription Billing Corp.,3.89,Technology,625474,44853999,-9.26,5.44,0.29
MSBI,Midland States Bancorp Inc.,31.1,Financial Services,59819,594695724,15.63,36.5,28.7
MRBK,Meridian Bank,17.98,Financial Services,7291,114933320,0,21.37,16.56
MTB-C,M&T Bank Corporation Fixed Rate Cumulative Perpetual Preferred Stock Series C,1027.5,Financial Services,115,154530000,0,1086,1020
MQT,Blackrock MuniYield Quality Fund II Inc.,12.25,Financial Services,56047,276335610,0,13.91,12.02
MQY,Blackrock MuniYield Quality Fund Inc.,14.29,Financial Services,68544,438706272,0,16.1,14.09
MOFG,MidWestOne Financial Group Inc.,31.07,Financial Services,33540,379663314,18.38,38.29,30.56
MOG.A,Moog Inc. Class A,87.07,Industrials,138027,2951651320,22.33,93.93,60.285
MOG.B,Moog Inc. Class B,88.25,Industrials,270,302228880,0,91.71,63.02
MTCH,Match Group Inc.,42.1,Technology,2047485,11552240000,70.17,42.67,15.42
MRT,MedEquities Realty Trust Inc.,10.75,Real Estate,152372,341375796,9.77,13.06,10.06
MRCY,Mercury Systems Inc,45.31,Technology,485360,2185871753,53.94,54.999,36.09
MS-G,Morgan Stanley Depositary Shares Series G,26.08,Financial Services,36160,521600000,0,28.17,25.75
MRO,Marathon Oil Corporation,15.85,Energy,12860069,13467166824,-49.53,19.52,10.55
MOMO,Momo Inc.,32.36,Technology,5448833,6425971718,21.86,46.69,22.49
MS-A,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,21.83,Financial Services,101729,873200000,0,24.5,21.49
MRK,Merck & Company Inc. (new),54.98,Healthcare,14923694,149789537188,13.81,66.8,53.36
MRC,MRC Global Inc.,16.51,Energy,646533,1508154919,550.33,22.2,14.01
MPCT,iShares MSCI Global Impact ETF,59.74,,4209,29870000,0,62.842,49.78
MNRO,Monro Inc.,52.85,Consumer Cyclical,318856,1733213900,28.57,64.15,39.65
MRCC,Monroe Capital Corporation,13.28,Financial Services,106648,268786629,9.49,16.2,12.81
MTDR,Matador Resources Company,29.36,Energy,1240820,3184004801,54.37,33.96,20.13
MSBF,MSB Financial Corp.,17.95,Financial Services,9555,103546944,448.75,19.3,15.05
MPLX,MPLX LP Representing Limited Partner Interests,35.49,Energy,2074441,28165258329,33.8,39.38,30.88
MNR,Monmouth Real Estate Investment Corporation Class A,14.06,Real Estate,457600,1092351109,18.26,18.45,13.68
MRIN,Marin Software Incorporated,8.9,Technology,6827,50313489,0,16.8,7
MSTR,MicroStrategy Incorporated,137.99,Technology,85039,1579570702,25.79,197.22,122.905
MSCI,MSCI Inc,144.38,Financial Services,546558,13004139552,36.28,149.15,93.71
MRAM,Everspin Technologies Inc.,7.73,Technology,296543,98685401,-4.29,25.39,6.4
MSCC,Microsemi Corporation,61.46,Technology,1519775,7223522313,18.46,65.65,46.085
MTEM,Molecular Templates Inc.,9.02,Healthcare,95548,242594975,-4.65,13.25,3.85
MTBCP,Medical Transcription Billing Corp. 11% Series A Cumulative Redeemable Perpetual Preferred Stock,25.895,Technology,9361,24064198,0,27.8,22.9
MPB,Mid Penn Bancorp,32.5,Financial Services,3382,198933865,0,37.9,25.1
MPC,Marathon Petroleum Corporation,66.25,Energy,4065042,32197500000,16.94,73.53,47.78
MOXC,Moxian Inc.,3.55,Technology,51061,237875556,-27.31,4.16,2.005
MOS,Mosaic Company (The),26.76,Basic Materials,5116301,10308653727,26.24,33.9,19.23
MPO,Midstates Petroleum Company Inc.,14.39,Energy,115019,362244449,0,21.75,10.87
MO,Altria Group Inc.,64.19,Consumer Defensive,8196750,122041827534,18.94,77.79,60.01
MOV,Movado Group Inc.,30.9,Consumer Cyclical,90046,708849801,19.43,33.95,20.5
MPV,Barings Participation Investors,14.26,Financial Services,16530,149133390,0,15.15,13.8266
MPW,Medical Properties Trust Inc.,12.5,Real Estate,2551729,4555300000,9.26,14.215,11.82
MOH,Molina Healthcare Inc,71.86,Healthcare,1534331,4102774840,24.53,93.98,42.56
MON,Monsanto Company,120.31,Basic Materials,3121928,53032744248,21.76,123.15,109.61
MS,Morgan Stanley,55.06,Financial Services,10352018,98447280000,15.13,58.05,40.06
MPX,Marine Products Corporation,14.38,Industrials,27121,500086545,23.57,17.12,9.88
MOD,Modine Manufacturing Company,23.6,Consumer Cyclical,446474,1190884084,31.05,24.9,10.1
MPWR,Monolithic Power Systems Inc.,119.68,Technology,369255,4980363520,65.4,126.8,86.452
MRUS,Merus N.V.,17.98,Healthcare,26882,348984734,0,33.634,13.225
MSFG,MainSource Financial Group Inc.,39.35,Financial Services,110261,1006809612,18.65,40.84,30.82
MTB,M&T Bank Corporation,190.64,Financial Services,714325,28694249565,20.22,194.24,141.12
MSFT,Microsoft Corporation,92.72,Technology,34455734,713924793237,28.1,96.07,63.62
MOBL,MobileIron Inc.,5.025,Technology,526178,482684219,-8.82,6.775,3.2
MSON,MISONIX Inc.,9.75,Healthcare,9451,91656494,-162.5,12,7.05
MRVL,Marvell Technology Group Ltd.,23.2,Technology,8569893,11502215109,58,24.2205,14.58
MSEX,Middlesex Water Company,36.55,Utilities,78615,597447616,29.24,46.74,32.23
MRNS,Marinus Pharmaceuticals Inc.,5.96,Healthcare,1002932,240963968,-7.64,9.87,1.13
MPA,Blackrock MuniYield Pennsylvania Quality Fund,13.71,Financial Services,18387,183060924,0,14.91,13.6
MORN,Morningstar Inc.,96.65,Industrials,54135,4110496375,0,103.46,68.43
MRTN,Marten Transport Ltd.,21.5,Industrials,346514,1172469283,34.68,29.6,12.99
MNTA,Momenta Pharmaceuticals Inc.,15.95,Healthcare,935212,1218373703,-19.94,19.25,11.85
MSP,Madison Strategic Sector Premium Fund of Beneficial Interest,11.52,Financial Services,11521,66796312,0,12.42,10.72
MNTX,Manitex International Inc.,11.02,Industrials,79171,182767383,61.22,11.91,6.21
MSM,MSC Industrial Direct Company Inc.,88.3,Industrials,940413,4985202901,21.86,105.7,65.42
MSL,MidSouth Bancorp,12.65,Financial Services,50683,209342687,-40.81,16.6,11.05
MSI,Motorola Solutions Inc.,105.75,Technology,1442005,17131479062,20.38,107.78,78.42
MSG,The Madison Square Garden Company Class A (New),229.98,Consumer Cyclical,212872,5417168781,-88.11,231.44,175.04
MSF,Morgan Stanley Emerging Markets Fund Inc.,18.79,Financial Services,29336,265226186,0,19.86,13.91
MRDN,Meridian Waste Solutions Inc,1.03,Industrials,656325,14238933,0,4,0.68
MSB,Mesabi Trust,26.35,Financial Services,132483,345712264,73.19,30.917,12.701
MSA,MSA Safety Incorporated,76.46,Industrials,188157,2907924961,24.43,86.36,65.95
MSD,Morgan Stanley Emerging Markets Debt Fund Inc.,9.5,Financial Services,52013,198314923,0,10.27,9.23
MT,Arcelor Mittal NY Registry Shares NEW,35,Basic Materials,3749854,35697087545,7.95,37.5,19.5925
MNST,Monster Beverage Corporation,64.6,Consumer Defensive,2421623,36432029180,43.95,70.215,41.02
MRSN,Mersana Therapeutics Inc.,14.8,Healthcare,89276,336750379,-2.22,21.01,12.45
MODN,Model N Inc.,17.35,Technology,251441,511532132,-18.07,17.9,9.75
MP-D,Mississippi Power Company 5.25 Srs Pfd,25.8,Utilities,1068,30960000,0,27.67,25.1
MPVD,Mountain Province Diamonds Inc.,2.7,Basic Materials,106760,432684453,20.77,4.65,2.45
MSGN,MSG Networks Inc.,25.1,Consumer Cyclical,599935,1889658118,11.36,26.3,16.15
MOSY,MoSys Inc.,1.5,Technology,452407,12101453,-0.75,3.6298,0.55
MTD,Mettler-Toledo International Inc.,624.22,Healthcare,173509,15900653064,35.49,697.26,470.01
MPAA,Motorcar Parts of America Inc.,22.73,Consumer Cyclical,214877,433549361,10.19,31.57,20.73
MPAC,Matlin & Partners Acquisition Corporation,9.8,Industrials,19071,397312500,0,10.02,9.65
MRLN,Marlin Business Services Corp.,27.3,Financial Services,37368,339870203,18.2,29.95,20.26
MRTX,Mirati Therapeutics Inc.,27.8,Healthcare,499585,703377280,-8.94,30.5,2.7
NAC,Nuveen California Quality Municipal Income Fund,13.46,Financial Services,405554,1953114094,0,15.58,13.26
NAD,Nuveen Quality Municipal Income Fund,13.31,Financial Services,543330,2687052974,0,14.46,13.11
MUSA,Murphy USA Inc.,74.95,Consumer Cyclical,402069,2555160473,17.19,89.69,62.76
NAN,Nuveen New York Quality Municipal Income Fund,13.03,Financial Services,61745,405578894,0,14.57,13.03
NAO,Nordic Amern Offshore Ltd (Bermuda),1.2,Industrials,155652,74384216,-1.29,2.4,0.795
NAP,Navios Maritime Midstream Partners LP representing limited partner interests,9.03,Industrials,138893,189155185,12.9,12.24,6.55
NAV,Navistar International Corporation,39.49,Industrials,852925,3892481004,127.39,47.73,22.89
NAT,Nordic American Tankers Limited,2.17,Industrials,1903905,221226435,-3.95,8.68,1.82
NAZ,Nuveen Arizona Quality Municipal Income Fund,13.61,Financial Services,16199,159098709,0,15.43,13.3999
MYI,Blackrock MuniYield Quality Fund III Inc,12.75,Financial Services,247071,868081685,0,14.86,12.52
MYJ,Blackrock MuniYield New Jersey Fund Inc,14.67,Financial Services,33934,210758110,0,17.48,14.54
MYL,Mylan N.V.,41.34,Healthcare,5842665,22176277593,8.8,47.82,29.39
MYN,Blackrock MuniYield New York Quality Fund Inc.Common Stock,12.42,Financial Services,74954,491665373,0,13.43,12.225
MYC,Blackrock MuniYield California Fund Inc.,14,Financial Services,66305,299872916,0,15.72,13.8022
MYRG,MYR Group Inc.,33.35,Industrials,93643,549008467,35.86,43.77,23
MYE,Myers Industries Inc.,19.45,Consumer Cyclical,68790,592019897,47.44,22.65,13.2
MYD,Blackrock MuniYield Fund Inc.,13.72,Financial Services,135554,641620355,0,15.73,13.65
MYF,Blackrock MuniYield Investment Fund,14.05,Financial Services,34387,192238254,0,17.88,13.86
NAVG,The Navigators Group Inc.,54.15,Financial Services,108865,1597599417,47.09,60.35,45.8
NAVI,Navient Corporation,13.64,Financial Services,3281792,3587486449,7.71,16.97,11.481
NAII,Natural Alternatives International Inc.,11.8,Consumer Defensive,17922,87662436,0,11.8,8.25
MTRN,Materion Corporation,50.8,Basic Materials,118184,1018208479,29.53,53.925,31.05
MVBF,MVB Financial Corp.,19.65,Financial Services,17667,205236921,0,20.4,18.75
MZF,Managed Duration Investment Grade Municipal Fund,13.19,Financial Services,23400,89698278,0,14.17,12.86
MTRX,Matrix Service Company,15.45,Energy,213138,414323639,-1545,20.25,7.8
MWA,MUELLER WATER PRODUCTS,11.18,Industrials,1356414,1774872213,26,12.99,10.54
NBEV,New Age Beverages Corporation,3.32,Consumer Defensive,1240632,114922660,55.33,7.2,1.8001
NBLX,Noble Midstream Partners LP Representing Limited Partner Interests,51.91,Energy,124077,2056423475,14.03,57.98,41.9032
NBTB,NBT Bancorp Inc.,36.41,Financial Services,145285,1585206674,18.48,42.28,31.28
MTEX,Mannatech Incorporated,13.85,Consumer Defensive,3536,37512600,0,19.5,12.505
MVIS,Microvision Inc.,1.23,Technology,811167,96670620,-3.84,3.249,1.09
NAKD,Naked Brand Group Inc.,1.43,Consumer Cyclical,63731,14789333,-3.4,3,1.15
NBIX,Neurocrine Biosciences Inc.,84.58,Healthcare,1020831,7550755759,-51.57,91.82,39.21
MYSZ,My Size Inc.,1.23,Technology,9308167,35321820,0,3.9261,0.57
MTLS,Materialise NV,11.46,Technology,66733,542349519,-163.71,16.5,7.9
MU,Micron Technology Inc.,44.9,Technology,41908995,51918542243,10.11,49.89,22.64
MXL,MaxLinear Inc.,23.12,Technology,694241,1548088959,19.93,32.47,20.38
NBR,Nabors Industries Ltd.,6.51,Energy,10933926,2069519840,-4.09,15.8,5.32
MXF,Mexico Fund Inc. (The),16.47,Financial Services,62467,247508031,0,18.2361,14.62
MXE,Mexico Equity and Income Fund Inc. (The),11.19,Financial Services,14612,82243322,0,12.223,9.47
MX,MagnaChip Semiconductor Corporation,9.5,Technology,698543,324801191,13.57,13.4,7.15
MUS,Blackrock MuniHoldings Quality Fund Inc,12.65,Financial Services,38897,164644494,0,14.215,12.52
MUR,Murphy Oil Corporation,26.35,Energy,2728899,4547295204,-219.58,35.16,22.21
MUX,McEwen Mining Inc.,2.21,Basic Materials,3564651,744882403,-31.57,4.15,1.82
MUE,Blackrock MuniHoldings Quality Fund II Inc.,12.85,Financial Services,89763,289320628,0,14.33,12.75
MUA,Blackrock MuniAssets Fund Inc,13.72,Financial Services,62095,492455623,0,15.84,13.61
MUC,Blackrock MuniHoldings California Quality Fund Inc.,13.41,Financial Services,130809,549843297,0,15.19,13.274
MTFB,Motif Bio plc,9.7,Healthcare,3206,128035499,0,13.7499,5.8001
MUI,Blackrock Muni Intermediate Duration Fund Inc,13.41,Financial Services,140657,513552927,0,14.41,13.3
MUH,Blackrock MuniHoldings Fund II Inc.,13.99,Financial Services,34083,158335309,0,16.63,13.9
MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc.,13.4,Financial Services,81855,404061791,0,14.96,13.4
NATR,Nature's Sunshine Products Inc.,11.5,Consumer Defensive,12206,217371827,0,14.75,8.4
NC,NACCO Industries Inc.,39,Consumer Cyclical,32647,267001722,0,48.85,14.199224
NATI,National Instruments Corporation,49.39,Technology,559694,6457496637,53.11,50.61,31.39
NATH,Nathan's Famous Inc.,66.1,Consumer Cyclical,10737,276598689,68.14,100.9,52.9
NBN,Northeast Bancorp,21.7,Financial Services,43801,193721824,90.42,29.95,13.25
NBL,Noble Energy Inc.,29.12,Energy,5417155,14170004110,121.33,37.82,22.985
NBB,Nuveen Build America Bond Fund of Beneficial Interest,20.73,Financial Services,81701,548556949,0,22.13,20.03
MZOR,Mazor Robotics Ltd.,62.23,Healthcare,577465,1627066638,-122.02,69.37,22.1672
NBD,Nuveen Build America Bond Opportunity Fund of Beneficial Interest,21.92,Financial Services,15727,157939080,0,23.08,20.49
MVT,Blackrock MuniVest Fund II Inc.,14.83,Financial Services,39798,314298463,0,16.37,14.54
MVC,MVC Capital Inc.,10.36,Financial Services,36593,194980670,115.11,10.97,8.59
MTOR,Meritor Inc.,25.77,Consumer Cyclical,1509493,2298285673,13.85,29.54,14.97
MTGE,MTGE Investment Corp.,17.55,Real Estate,460388,803749407,8.6,20,15.7
MVO,MV Oil Trust,7.33,Energy,52497,84295000,0,9.8,4.8
NAUH,National American University Holdings Inc.,1.17,Consumer Defensive,11322,28443264,-29.25,2.88,0.996
MXWL,Maxwell Technologies Inc.,5.89,Technology,150610,219105167,-6.62,6.612,4.29
MTGEP,MTGE Investment Corp. 8.125% Series A Cumulative Redeemable Preferred Stock,25.87,Real Estate,3583,51354000,0,27.42,24.954
MYOV,Myovant Sciences Ltd.,14.94,Healthcare,24111,911181561,-99.6,18.85,9.92
MULE,MuleSoft Inc. Class A,31.38,Technology,1553570,4078204924,-39.22,31.38,19.4
MYOK,MyoKardia Inc.,55,Healthcare,377289,1965756980,-72.37,57.55,10.8
MTSI,MACOM Technology Solutions Holdings Inc.,21.14,Technology,1750659,1361535927,12.44,65.989,17.84
MXIM,Maxim Integrated Products Inc.,62.12,Technology,3447407,17469014798,29.16,74.94,43.35
MTSC,MTS Systems Corporation,48.9,Technology,72247,870749390,22.03,57.5,44.65
NANO,Nanometrics Incorporated,27.06,Technology,205588,692591013,21.82,32.42,22.075
NBRV,Nabriva Therapeutics plc,5.45,Healthcare,173825,199968621,-2.22,14.1,4.751
MYGN,Myriad Genetics Inc.,32.55,Healthcare,822242,2273627102,30.71,41.57,17.5
MTZ,MasTec Inc.,50.25,Industrials,791694,4158721356,16.69,55.525,35.75
MTX,Minerals Technologies Inc.,69.7,Basic Materials,205644,2465070909,15.19,80.5,62.55
MTR,Mesa Royalty Trust,15.3,Financial Services,10352,28512927,0,19.85,10.8
MTP,Midatech Pharma PLC,0.98,Healthcare,21757,29931226,0,3.27,0.79
MTW,Manitowoc Company Inc. (The),32.98,Industrials,771928,1160355062,-122.15,44.03,21
MTT,Western Asset Municipal Defined Opportunity Trust Inc,21.54,Financial Services,45758,261825959,0,23.9,20.45
MTU,Mitsubishi UFJ Financial Group Inc.,7.34,Financial Services,2008174,96615206184,10.79,8.11,5.94
MTH,Meritage Homes Corporation,46.25,Consumer Cyclical,455009,1865296771,11.86,55.5,33.8
MTN,Vail Resorts Inc.,216,Consumer Cyclical,567381,8741122560,40.45,237.77,179
MTL,Mechel PAO American Depositary Shares (Each rep. 1),4.97,Basic Materials,134754,1034432799,0,6.2312,4
NBHC,National Bank Holdings Corporation,33.59,Financial Services,142310,1021566422,26.87,37.08,30.1
MYND,MYnd Analytics Inc.,2.47,Healthcare,10211,10770586,0,6.98,2.1
MTG,MGIC Investment Corporation,14.22,Financial Services,2884424,5269459910,10.38,16.21,9.68
NAOV,NanoVibronix Inc.,4.3,Healthcare,6637,16231451,-4.73,7.32,3.68
NCA,Nuveen California Municipal Value Fund Inc.,9.58,Financial Services,59121,268650369,0,10.7,9.4
NDSN,Nordson Corporation,138.57,Industrials,245657,8010719506,25.8,151.84,107.16
NFLX,Netflix Inc.,278.55,Communication Services,11223447,120876343812,222.84,286.81,138.26
NEXT,NextDecade Corporation,5.81,Energy,31232,617455002,0,20,5.54
NEXA,Nexa Resources S.A.,20.55,Basic Materials,221176,2739736542,0,21.61,15.27
NDRO,Enduro Royalty Trust Trust Units representing beneficial interest in the trust,3.25,Energy,65293,107250000,19.12,4.45,2.75
NDRA,ENDRA Life Sciences Inc.,3.3,Healthcare,24254,12893189,0,5.88,2.15
NIM,Nuveen Select Maturities Municipal Fund,9.88,Financial Services,25970,122960186,0,10.55,9.59
NLSN,Nielsen N.V.,33.11,Industrials,4839370,11808486879,15.92,45.73,32.33
NID,Nuveen Intermediate Duration Municipal Term Fund of Beneficial Interest,12.5,Financial Services,119046,586370750,0,13.77,12.1
NIE,AllianzGI Equity & Convertible Income Fund,21.37,Financial Services,124095,592140582,0,22.6,18.95
NLST,Netlist Inc.,0.2829,Technology,2316437,19921718,-1.29,1.4,0.25
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund of Beneficial Interest,12.46,Financial Services,31714,163190414,0,13.49,12.2
NGG,National Grid Transco PLC PLC (NEW) American Depositary Shares,53.12,Utilities,776331,35888513424,0,75.23999,51.51
NESR,National Energy Services Reunited Corp.,9.93,Industrials,18440,285661686,0,9.99,9.39
NCOM,National Commerce Corporation,43.75,Financial Services,59488,751517988,22.79,46,35
NGS,Natural Gas Services Group Inc.,26.2,Energy,26771,339060409,145.56,29.55,22.4
NLS,Nautilus Inc.,11.65,Consumer Cyclical,326657,357737750,11.77,19.8,11.35
NINE,Nine Energy Service Inc.,26.56,Energy,331956,615777106,0,29,22.23
NFG,National Fuel Gas Company,49.64,Energy,584040,4259200260,15.04,61.25,48.31
